Posicion_X_nm,Posicion_Y_nm,Posicion_Z_nm,Fuerza_X_N,Fuerza_Y_N,Fuerza_Z_N,Fuerza_Magnitud_N,Intensidad_W_m2
20,230,0,-2.94402080617534e-16,-3.38562392710164e-15,2.19083351472519e-18,3.39840061802409e-15,149382920.518746
20,240,0,-1.15001954207416e-16,-1.380023450489e-15,8.55800553489141e-19,1.38480717277376e-15,58353126.8818496
20,250,0,-4.31616158051609e-17,-5.39520197564511e-16,3.21191446128175e-19,5.41244003960235e-16,21900576.1714781
30,-250,0,-5.85813812404716e-17,4.88178177003929e-16,2.90626038809906e-19,4.91680582486654e-16,19816460.7965037
30,-240,0,-1.56087148282193e-16,1.24869718625754e-15,7.74360363172974e-19,1.25841505889764e-15,52800092.6621053
30,-230,0,-3.99579147715357e-16,3.0634401324844e-15,1.98234814081084e-18,3.08939037195191e-15,135167256.100871
30,-220,0,-9.82803299582117e-16,7.20722419693552e-15,4.87578965452924e-18,7.27392649975838e-15,332457803.631888
30,-210,0,-2.32251485878967e-15,1.62576040115277e-14,1.15222744623509e-17,1.64226641026281e-14,785651213.857959
30,-200,0,-5.27325150827341e-15,3.51550100551561e-14,2.61613222947538e-17,3.55483135726917e-14,1783820953.42042
30,-190,0,-1.15034084146959e-14,7.28549199597405e-14,5.7070199014735e-17,7.37575150374733e-14,3891355936.49916
30,-180,0,-2.41103013215362e-14,1.44661807929217e-13,1.19615456934196e-16,1.46657286252755e-13,8156031106.84378
30,-170,0,-4.85519584696436e-14,2.75127764661314e-13,2.40875950256482e-16,2.79379021367018e-13,16424229723.6151
30,-160,0,-9.39374675708774e-14,5.00999827044679e-13,4.66044942097943e-16,5.09730606997771e-13,31777473767.7014
30,-150,0,-1.74621967970461e-13,8.73109839852302e-13,8.66344011626381e-16,8.90401243651836e-13,59072037085.8071
30,-140,0,-3.11879470230324e-13,1.45543752774151e-12,1.54732369901472e-15,1.48847895360334e-12,105504928417.933
30,-130,0,-5.35183240529477e-13,2.31912737562773e-12,2.65521808553031e-15,2.38007981704662e-12,181047181159.48
30,-120,0,-8.82360254283117e-13,3.52944101713247e-12,4.37771453596127e-15,3.63806716212609e-12,298496338577.919
30,-110,0,-1.39770965151249e-12,5.12493538887911e-12,6.93462371014819e-15,5.31211851327911e-12,472840284557.37
30,-100,0,-2.12723478211177e-12,7.09078260703924e-12,1.05542306895268e-14,7.40300190397799e-12,719644735044.078
30,-90,0,-3.11057806883668e-12,9.33173420651004e-12,1.54332888906286e-14,9.83652364454452e-12,1052325405922.42
30,-80,0,-4.37012349891116e-12,1.16536626637631e-11,2.16829620413604e-14,1.24461360681685e-11,1478462043539.55
30,-70,0,-5.89892443627465e-12,1.37641570179742e-11,2.92689372858664e-14,1.49749852951853e-11,1995715011138.67
30,-60,0,-7.65029027647186e-12,1.53005805529437e-11,3.79597653707737e-14,1.71066112224247e-11,2588302842356.25
30,-50,0,-9.53253044588383e-12,1.58875507431397e-11,4.73007803270777e-14,1.85279692001407e-11,3225223943573.3
30,-40,0,-1.14120267596152e-11,1.52160356794869e-11,5.6629315496788e-14,1.90201289017968e-11,3861294105202.15
30,-30,0,-1.31262576882475e-11,1.31262576882475e-11,6.51392178631748e-14,1.85634459331843e-11,4441545438895.9
30,-20,0,-1.45058587922516e-11,9.67057252816771e-12,7.19899692085745e-14,1.7434021190734e-11,4908666850379.29
30,-10,0,-1.54019594435273e-11,5.13398648117575e-12,7.64415802903396e-14,1.62352707154562e-11,5212201856548.43
30,0,0,-1.57126994659052e-11,0,7.79858026459673e-14,1.57128929956031e-11,5317495318540.66
30,10,0,-1.54019594435273e-11,-5.13398648117575e-12,7.64415802903396e-14,1.62352707154562e-11,5212201856548.43
30,20,0,-1.45058587922516e-11,-9.67057252816771e-12,7.19899692085745e-14,1.7434021190734e-11,4908666850379.29
30,30,0,-1.31262576882475e-11,-1.31262576882475e-11,6.51392178631748e-14,1.85634459331843e-11,4441545438895.9
30,40,0,-1.14120267596152e-11,-1.52160356794869e-11,5.6629315496788e-14,1.90201289017968e-11,3861294105202.15
30,50,0,-9.53253044588383e-12,-1.58875507431397e-11,4.73007803270777e-14,1.85279692001407e-11,3225223943573.3
30,60,0,-7.65029027647186e-12,-1.53005805529437e-11,3.79597653707737e-14,1.71066112224247e-11,2588302842356.25
30,70,0,-5.89892443627465e-12,-1.37641570179742e-11,2.92689372858664e-14,1.49749852951853e-11,1995715011138.67
30,80,0,-4.37012349891116e-12,-1.16536626637631e-11,2.16829620413604e-14,1.24461360681685e-11,1478462043539.55
30,90,0,-3.11057806883668e-12,-9.33173420651004e-12,1.54332888906286e-14,9.83652364454452e-12,1052325405922.42
30,100,0,-2.12723478211177e-12,-7.09078260703924e-12,1.05542306895268e-14,7.40300190397799e-12,719644735044.078
30,110,0,-1.39770965151249e-12,-5.12493538887911e-12,6.93462371014819e-15,5.31211851327911e-12,472840284557.37
30,120,0,-8.82360254283117e-13,-3.52944101713247e-12,4.37771453596127e-15,3.63806716212609e-12,298496338577.919
30,130,0,-5.35183240529477e-13,-2.31912737562773e-12,2.65521808553031e-15,2.38007981704662e-12,181047181159.48
30,140,0,-3.11879470230324e-13,-1.45543752774151e-12,1.54732369901472e-15,1.48847895360334e-12,105504928417.933
30,150,0,-1.74621967970461e-13,-8.73109839852302e-13,8.66344011626381e-16,8.90401243651836e-13,59072037085.8071
30,160,0,-9.39374675708774e-14,-5.00999827044679e-13,4.66044942097943e-16,5.09730606997771e-13,31777473767.7014
30,170,0,-4.85519584696436e-14,-2.75127764661314e-13,2.40875950256482e-16,2.79379021367018e-13,16424229723.6151
30,180,0,-2.41103013215362e-14,-1.44661807929217e-13,1.19615456934196e-16,1.46657286252755e-13,8156031106.84378
30,190,0,-1.15034084146959e-14,-7.28549199597405e-14,5.7070199014735e-17,7.37575150374733e-14,3891355936.49916
30,200,0,-5.27325150827341e-15,-3.51550100551561e-14,2.61613222947538e-17,3.55483135726917e-14,1783820953.42042
30,210,0,-2.32251485878967e-15,-1.62576040115277e-14,1.15222744623509e-17,1.64226641026281e-14,785651213.857959
30,220,0,-9.82803299582117e-16,-7.20722419693552e-15,4.87578965452924e-18,7.27392649975838e-15,332457803.631888
30,230,0,-3.99579147715357e-16,-3.0634401324844e-15,1.98234814081084e-18,3.08939037195191e-15,135167256.100871
30,240,0,-1.56087148282193e-16,-1.24869718625754e-15,7.74360363172974e-19,1.25841505889764e-15,52800092.6621053
30,250,0,-5.85813812404716e-17,-4.88178177003929e-16,2.90626038809906e-19,4.91680582486654e-16,19816460.7965037
40,-250,0,-6.79042969393013e-17,4.24401855870633e-16,2.52658140260792e-19,4.29799944910879e-16,17227603.3899026
40,-240,0,-1.80927596416371e-16,1.08556557849823e-15,6.73196558890989e-19,1.10053981007449e-15,45902195.3856318
40,-230,0,-4.63170088492053e-16,2.66322800882931e-15,1.72337068164174e-18,2.70320419648482e-15,117508767.247573
40,-220,0,-1.13921139278036e-15,6.26566266029196e-15,4.23880789023794e-18,6.36838669817638e-15,289024929.510025
40,-210,0,-2.69213134459613e-15,1.41336895591297e-14,1.00169841943714e-17,1.43878021973608e-14,683012352.918573
40,-200,0,-6.11246330215321e-15,3.0562316510766e-14,2.2743560985869e-17,3.11675779519997e-14,1550779436.33316
40,-190,0,-1.33341200772656e-14,6.33370703670115e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
40,-180,0,-2.79473422690629e-14,1.25763040210783e-13,1.03988682566742e-16,1.28830924224774e-13,7090512810.90397
40,-170,0,-5.62787825919814e-14,2.39184826015921e-13,2.09407491064998e-16,2.45716760148345e-13,14278539370.3074
40,-160,0,-1.08887210332671e-13,4.35548841330685e-13,4.05160008478823e-16,4.48953652299618e-13,27626008520.1219
40,-150,0,-2.02412349373746e-13,7.59046310151549e-13,7.53163301195858e-16,7.85571529135723e-13,51354761922.3317
40,-140,0,-3.61513940170016e-13,1.26529879059506e-12,1.34517860056623e-15,1.3159312930104e-12,91721578395.2936
40,-130,0,-6.20355932079508e-13,2.0161567792584e-12,2.30833570943567e-15,2.1094394917678e-12,157394857936.737
40,-120,0,-1.02278559384877e-12,3.0683567815463e-12,3.80580218406304e-15,3.23433427369157e-12,259500250179.108
40,-110,0,-1.62015266910663e-12,4.45541984004322e-12,6.02867223180921e-15,4.74085403352107e-12,411067595408.268
40,-100,0,-2.46578287372024e-12,6.1644571843006e-12,9.17540736823899e-15,6.63932991690485e-12,625629076971.964
40,-90,0,-3.60562967582512e-12,8.11266677060653e-12,1.34170567963569e-14,8.87784362936784e-12,914847757958.048
40,-80,0,-5.06564329782147e-12,1.01312865956429e-11,1.88502616184964e-14,1.13271384487072e-11,1285313153275.66
40,-70,0,-6.83777873013001e-12,1.19661127777275e-11,2.54451916708391e-14,1.37820071262966e-11,1734991280442.42
40,-60,0,-8.8679277052014e-12,1.33018915578021e-11,3.30006346388885e-14,1.59869180845494e-11,2250162391708.54
40,-50,0,-1.10498305338942e-11,1.38122881673678e-11,4.11213229181349e-14,1.76884072264686e-11,2803874996350.86
40,-40,0,-1.32286432521925e-11,1.32286432521925e-11,4.92311617921299e-14,1.87081914757907e-11,3356847829654.36
40,-30,0,-1.52160356794869e-11,1.14120267596152e-11,5.6629315496788e-14,1.90201289017968e-11,3861294105202.15
40,-20,0,-1.681572914811e-11,8.407864574055e-12,6.25850725975807e-14,1.88006609024672e-11,4267389951206.35
40,-10,0,-1.78550525992958e-11,4.46376314982395e-12,6.64551173523057e-14,1.84046869319738e-11,4531270608551.32
40,0,0,-1.82155461613673e-11,0,6.77975997744576e-14,1.82156723310296e-11,4622808346867.91
40,10,0,-1.78550525992958e-11,-4.46376314982395e-12,6.64551173523057e-14,1.84046869319738e-11,4531270608551.32
40,20,0,-1.681572914811e-11,-8.407864574055e-12,6.25850725975807e-14,1.88006609024672e-11,4267389951206.35
40,30,0,-1.52160356794869e-11,-1.14120267596152e-11,5.6629315496788e-14,1.90201289017968e-11,3861294105202.15
40,40,0,-1.32286432521925e-11,-1.32286432521925e-11,4.92311617921299e-14,1.87081914757907e-11,3356847829654.36
40,50,0,-1.10498305338942e-11,-1.38122881673678e-11,4.11213229181349e-14,1.76884072264686e-11,2803874996350.86
40,60,0,-8.8679277052014e-12,-1.33018915578021e-11,3.30006346388885e-14,1.59869180845494e-11,2250162391708.54
40,70,0,-6.83777873013001e-12,-1.19661127777275e-11,2.54451916708391e-14,1.37820071262966e-11,1734991280442.42
40,80,0,-5.06564329782147e-12,-1.01312865956429e-11,1.88502616184964e-14,1.13271384487072e-11,1285313153275.66
40,90,0,-3.60562967582512e-12,-8.11266677060653e-12,1.34170567963569e-14,8.87784362936784e-12,914847757958.048
40,100,0,-2.46578287372024e-12,-6.1644571843006e-12,9.17540736823899e-15,6.63932991690485e-12,625629076971.964
40,110,0,-1.62015266910663e-12,-4.45541984004322e-12,6.02867223180921e-15,4.74085403352107e-12,411067595408.268
40,120,0,-1.02278559384877e-12,-3.0683567815463e-12,3.80580218406304e-15,3.23433427369157e-12,259500250179.108
40,130,0,-6.20355932079508e-13,-2.0161567792584e-12,2.30833570943567e-15,2.1094394917678e-12,157394857936.737
40,140,0,-3.61513940170016e-13,-1.26529879059506e-12,1.34517860056623e-15,1.3159312930104e-12,91721578395.2936
40,150,0,-2.02412349373746e-13,-7.59046310151549e-13,7.53163301195858e-16,7.85571529135723e-13,51354761922.3317
40,160,0,-1.08887210332671e-13,-4.35548841330685e-13,4.05160008478823e-16,4.48953652299618e-13,27626008520.1219
40,170,0,-5.62787825919814e-14,-2.39184826015921e-13,2.09407491064998e-16,2.45716760148345e-13,14278539370.3074
40,180,0,-2.79473422690629e-14,-1.25763040210783e-13,1.03988682566742e-16,1.28830924224774e-13,7090512810.90397
40,190,0,-1.33341200772656e-14,-6.33370703670115e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
40,200,0,-6.11246330215321e-15,-3.0562316510766e-14,2.2743560985869e-17,3.11675779519997e-14,1550779436.33316
40,210,0,-2.69213134459613e-15,-1.41336895591297e-14,1.00169841943714e-17,1.43878021973608e-14,683012352.918573
40,220,0,-1.13921139278036e-15,-6.26566266029196e-15,4.23880789023794e-18,6.36838669817638e-15,289024929.510025
40,230,0,-4.63170088492053e-16,-2.66322800882931e-15,1.72337068164174e-18,2.70320419648482e-15,117508767.247573
40,240,0,-1.80927596416371e-16,-1.08556557849823e-15,6.73196558890989e-19,1.10053981007449e-15,45902195.3856318
40,250,0,-6.79042969393013e-17,-4.24401855870633e-16,2.52658140260792e-19,4.29799944910879e-16,17227603.3899026
50,-250,0,-7.08980745295067e-17,3.54490372647534e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255984
50,-240,0,-1.88904376482367e-16,9.06741007115362e-16,5.6230103206638e-19,9.26209713629275e-16,38340736.4440093
50,-230,0,-4.8359047361965e-16,2.22451617865039e-15,1.43948019359524e-18,2.2764740383664e-15,98151572.861583
50,-220,0,-1.1894373791574e-15,5.23352446829255e-15,3.54054996261157e-18,5.36698725307296e-15,241413913.975018
50,-210,0,-2.81082329564044e-15,1.18054578416899e-14,8.3668885057374e-18,1.21354700138089e-14,570499872.418905
50,-200,0,-6.38195310064775e-15,2.5527812402591e-14,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
50,-190,0,-1.39220041344061e-14,5.29036157107432e-14,4.14414700601621e-17,5.4704812144672e-14,2825704366.20043
50,-180,0,-2.91795086742011e-14,1.05046231227124e-13,8.68586488719102e-17,1.09023676171348e-13,5922494134.57865
50,-170,0,-5.87600605802905e-14,1.99784205972988e-13,1.74911839332978e-16,2.08246258717433e-13,11926438598.4818
50,-160,0,-1.13687969633222e-13,3.6380150282631e-13,3.3841808593752e-16,3.81151679026614e-13,23075181977.0532
50,-150,0,-2.11336625372007e-13,6.3400987611602e-13,6.29094869817105e-16,6.68305385281784e-13,42895102847.8435
50,-140,0,-3.77453075358521e-13,1.05686861100386e-12,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
50,-130,0,-6.47707701768477e-13,1.68404002459804e-12,1.92808405602857e-15,1.80430590224787e-12,131467236263.869
50,-120,0,-1.06788131564555e-12,2.56291515754933e-12,3.17887319487188e-15,2.77649324046283e-12,216752828828.385
50,-110,0,-1.69158831357479e-12,3.72149428986454e-12,5.03557032959261e-15,4.0879109737231e-12,343352517320.992
50,-100,0,-2.57450677545705e-12,5.14901355091411e-12,7.6639444522536e-15,5.75677725992729e-12,522569331387.416
50,-90,0,-3.76461851589609e-12,6.77631332861296e-12,1.12068678668102e-14,7.75183207323615e-12,764145080198.752
50,-80,0,-5.28902187448834e-12,8.46243499918135e-12,1.57450620072393e-14,9.97931893523617e-12,1073583789266.25
50,-70,0,-7.1393238588255e-12,9.9950534023557e-12,2.12536106263022e-14,1.2282975591977e-11,1449186533611.86
50,-60,0,-9.25904142900418e-12,1.1110849714805e-11,2.75644470715306e-14,1.44631113308216e-11,1879493616632.09
50,-50,0,-1.15372462111383e-11,1.15372462111383e-11,3.43474160873417e-14,1.63161662169102e-11,2341993260972.77
50,-40,0,-1.38122881673678e-11,1.10498305338942e-11,4.11213229181349e-14,1.76884072264686e-11,2803874996350.86
50,-30,0,-1.58875507431397e-11,9.53253044588383e-12,4.73007803270777e-14,1.85279692001407e-11,3225223943573.3
50,-20,0,-1.7558087969965e-11,7.02323518798602e-12,5.2275446819771e-14,1.89107117367152e-11,3564423706718.47
50,-10,0,-1.86435302752731e-11,3.72870605505462e-12,5.55079799202213e-14,1.90128259631718e-11,3784835359166.35
50,0,0,-1.90200445993587e-11,0,5.6629315496788e-14,1.90201289017968e-11,3861294105202.15
50,10,0,-1.86435302752731e-11,-3.72870605505462e-12,5.55079799202213e-14,1.90128259631718e-11,3784835359166.35
50,20,0,-1.7558087969965e-11,-7.02323518798602e-12,5.2275446819771e-14,1.89107117367152e-11,3564423706718.47
50,30,0,-1.58875507431397e-11,-9.53253044588383e-12,4.73007803270777e-14,1.85279692001407e-11,3225223943573.3
50,40,0,-1.38122881673678e-11,-1.10498305338942e-11,4.11213229181349e-14,1.76884072264686e-11,2803874996350.86
50,50,0,-1.15372462111383e-11,-1.15372462111383e-11,3.43474160873417e-14,1.63161662169102e-11,2341993260972.77
50,60,0,-9.25904142900418e-12,-1.1110849714805e-11,2.75644470715306e-14,1.44631113308216e-11,1879493616632.09
50,70,0,-7.1393238588255e-12,-9.9950534023557e-12,2.12536106263022e-14,1.2282975591977e-11,1449186533611.86
50,80,0,-5.28902187448834e-12,-8.46243499918135e-12,1.57450620072393e-14,9.97931893523617e-12,1073583789266.25
50,90,0,-3.76461851589609e-12,-6.77631332861296e-12,1.12068678668102e-14,7.75183207323615e-12,764145080198.752
50,100,0,-2.57450677545705e-12,-5.14901355091411e-12,7.6639444522536e-15,5.75677725992729e-12,522569331387.416
50,110,0,-1.69158831357479e-12,-3.72149428986454e-12,5.03557032959261e-15,4.0879109737231e-12,343352517320.992
50,120,0,-1.06788131564555e-12,-2.56291515754933e-12,3.17887319487188e-15,2.77649324046283e-12,216752828828.385
50,130,0,-6.47707701768477e-13,-1.68404002459804e-12,1.92808405602857e-15,1.80430590224787e-12,131467236263.869
50,140,0,-3.77453075358521e-13,-1.05686861100386e-12,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
50,150,0,-2.11336625372007e-13,-6.3400987611602e-13,6.29094869817105e-16,6.68305385281784e-13,42895102847.8435
50,160,0,-1.13687969633222e-13,-3.6380150282631e-13,3.3841808593752e-16,3.81151679026614e-13,23075181977.0532
50,170,0,-5.87600605802905e-14,-1.99784205972988e-13,1.74911839332978e-16,2.08246258717433e-13,11926438598.4818
50,180,0,-2.91795086742011e-14,-1.05046231227124e-13,8.68586488719102e-17,1.09023676171348e-13,5922494134.57865
50,190,0,-1.39220041344061e-14,-5.29036157107432e-14,4.14414700601621e-17,5.4704812144672e-14,2825704366.20043
50,200,0,-6.38195310064775e-15,-2.5527812402591e-14,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
50,210,0,-2.81082329564044e-15,-1.18054578416899e-14,8.3668885057374e-18,1.21354700138089e-14,570499872.418905
50,220,0,-1.1894373791574e-15,-5.23352446829255e-15,3.54054996261157e-18,5.36698725307296e-15,241413913.975018
50,230,0,-4.8359047361965e-16,-2.22451617865039e-15,1.43948019359524e-18,2.2764740383664e-15,98151572.861583
50,240,0,-1.88904376482367e-16,-9.06741007115362e-16,5.6230103206638e-19,9.26209713629275e-16,38340736.4440093
50,250,0,-7.08980745295067e-17,-3.54490372647534e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255984
60,-250,0,-6.82764783626289e-17,2.84485326510954e-16,1.69361816211026e-19,2.92563851459936e-16,11548007.8974123
60,-240,0,-1.819192754778e-16,7.27677101911202e-16,4.51257148347141e-19,7.50072523873037e-16,30769161.724054
60,-230,0,-4.65708822786485e-16,1.78521715401486e-15,1.15520991465522e-18,1.84496241943299e-15,78768482.2710292
60,-220,0,-1.14545583044078e-15,4.20000471161621e-15,2.84135790012188e-18,4.35340288859231e-15,193739204.0547
60,-210,0,-2.70688840345316e-15,9.47410941208607e-15,6.71458530631196e-18,9.85322480544227e-15,457836871.85147
60,-200,0,-6.14597043017538e-15,2.04865681005846e-14,1.5245464847067e-17,2.13886104619416e-14,1039518543.1543
60,-190,0,-1.34072181974947e-14,4.24561909587333e-14,3.32575587384843e-17,4.45228341032427e-14,2267680871.36083
60,-180,0,-2.81005595401952e-14,8.43016786205856e-14,6.9705698485339e-17,8.88617990117517e-14,4752912873.82247
60,-170,0,-5.65873449485792e-14,1.60330810687641e-13,1.40370039050921e-16,1.70023869406132e-13,9571191168.02782
60,-160,0,-1.09484264136394e-13,2.91958037697052e-13,2.71586875535362e-16,3.11811439220616e-13,18518267302.9916
60,-150,0,-2.03522345531476e-13,5.0880586382869e-13,5.04860458730015e-16,5.48000918868916e-13,34424126375.9303
60,-140,0,-3.63496699229291e-13,8.48158964868346e-13,9.01700181457783e-16,9.22769902576125e-13,61482812652.3997
60,-130,0,-6.23758940460649e-13,1.35147770433141e-12,1.54732369901473e-15,1.48847895360334e-12,105504928417.933
60,-120,0,-1.02839745018262e-12,2.05679490036523e-12,2.55110549522379e-15,2.29956802157488e-12,173948219646.327
60,-110,0,-1.62904486149436e-12,2.98658224607299e-12,4.04113984796027e-15,3.40198133506503e-12,275546849477.839
